,file_name_data,vocal_label,gender_label,type_of_data_label,gender_label_transformed,vocal_label_mapped
2094,o/m3_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2095,o/m7_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2096,o/f3_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2097,o/f8_scales_straight_o,o,f,scales,1.0,3
2098,o/f7_scales_c_slow_piano_o,o,f,scales,1.0,3
2099,o/f5_long_straight_o,o,f,long,1.0,3
2100,o/f5_scales_f_slow_forte_o,o,f,scales,1.0,3
2101,o/f9_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2102,o/f8_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2103,o/f1_long_pp_o,o,f,long,1.0,3
2104,o/m10_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2105,o/m2_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2106,o/m1_scales_c_slow_forte_o,o,m,scales,0.0,3
2107,o/m6_scales_lip_trill_o,o,m,scales,0.0,3
2108,o/m5_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2109,o/f6_scales_vibrato_o,o,f,scales,1.0,3
2110,o/m4_scales_lip_trill_o,o,m,scales,0.0,3
2111,o/m8_long_straight_o,o,m,long,0.0,3
2112,o/f1_long_trillo_o,o,f,long,1.0,3
2113,o/m4_scales_c_fast_piano_o,o,m,scales,0.0,3
2114,o/m3_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2115,o/m1_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2116,o/f1_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2117,o/f3_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2118,o/m2_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2119,o/m7_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2120,o/f2_long_inhaled_o,o,f,long,1.0,3
2121,o/m7_scales_straight_o,o,m,scales,0.0,3
2122,o/f2_scales_f_fast_forte_o,o,f,scales,1.0,3
2123,o/m5_long_trill_o,o,m,long,0.0,3
2124,o/m4_scales_straight_o,o,m,scales,0.0,3
2125,o/m2_scales_f_slow_piano_o,o,m,scales,0.0,3
2126,o/f4_scales_breathy_o,o,f,scales,1.0,3
2127,o/f1_scales_c_fast_forte_o,o,f,scales,1.0,3
2128,o/f8_scales_f_slow_forte_o,o,f,scales,1.0,3
2129,o/m4_scales_f_fast_forte_o,o,m,scales,0.0,3
2130,o/m7_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2131,o/f9_scales_breathy_o,o,f,scales,1.0,3
2132,o/f2_long_trill_o,o,f,long,1.0,3
2133,o/f8_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2134,o/m5_long_forte_o,o,m,long,0.0,3
2135,o/f5_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2136,o/f2_scales_c_slow_forte_o,o,f,scales,1.0,3
2137,o/f2_long_messa_o,o,f,long,1.0,3
2138,o/f4_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2139,o/f4_scales_c_fast_forte_o,o,f,scales,1.0,3
2140,o/m9_scales_c_slow_forte_o,o,m,scales,0.0,3
2141,o/f8_scales_lip_trill_o,o,f,scales,1.0,3
2142,o/f4_scales_c_slow_piano_o,o,f,scales,1.0,3
2143,o/f9_scales_lip_trill_o,o,f,scales,1.0,3
2144,o/m11_arpeggios_belt_o,o,m,arpeggios,0.0,3
2145,o/f1_long_forte_o,o,f,long,1.0,3
2146,o/m8_arpeggios_straight_o,o,m,arpeggios,0.0,3
2147,o/f3_long_pp_o,o,f,long,1.0,3
2148,o/m4_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2149,o/m1_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2150,o/m3_scales_vibrato_o,o,m,scales,0.0,3
2151,o/f1_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2152,o/m9_long_trillo_o,o,m,long,0.0,3
2153,o/f7_scales_f_slow_forte_o,o,f,scales,1.0,3
2154,o/m11_scales_vibrato_o,o,m,scales,0.0,3
2155,o/m5_long_straight_o,o,m,long,0.0,3
2156,o/f9_long_trillo_o,o,f,long,1.0,3
2157,o/f5_scales_breathy_o,o,f,scales,1.0,3
2158,o/m4_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2159,o/m3_scales_c_slow_forte_o,o,m,scales,0.0,3
2160,o/f3_scales_breathy_o,o,f,scales,1.0,3
2161,o/m7_scales_breathy_o,o,m,scales,0.0,3
2162,o/m11_scales_f_slow_piano_o,o,m,scales,0.0,3
2163,o/f9_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2164,o/m7_long_forte_o,o,m,long,0.0,3
2165,o/m7_long_straight_o,o,m,long,0.0,3
2166,o/m11_scales_c_fast_forte_o,o,m,scales,0.0,3
2167,o/f7_scales_breathy_o,o,f,scales,1.0,3
2168,o/f3_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2169,o/f2_scales_breathy_o,o,f,scales,1.0,3
2170,o/m10_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2171,o/f5_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2172,o/f6_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2173,o/m5_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2174,o/m1_scales_c_fast_forte_o,o,m,scales,0.0,3
2175,o/m9_scales_breathy_o,o,m,scales,0.0,3
2176,o/m5_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2177,o/m8_long_trillo_o,o,m,long,0.0,3
2178,o/m11_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2179,o/f2_scales_c_fast_forte_o,o,f,scales,1.0,3
2181,o/f2_scales_lip_trill_o,o,f,scales,1.0,3
2182,o/m5_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2183,o/m7_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2184,o/f4_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2185,o/m6_arpeggios_straight_o,o,m,arpeggios,0.0,3
2186,o/m8_scales_belt_o,o,m,scales,0.0,3
2187,o/m11_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2188,o/m10_scales_f_slow_piano_o,o,m,scales,0.0,3
2189,o/f1_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2190,o/m9_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2191,o/f8_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2192,o/m3_scales_f_fast_forte_o,o,m,scales,0.0,3
2193,o/f6_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2194,o/m4_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2195,o/m8_scales_breathy_o,o,m,scales,0.0,3
2196,o/m11_scales_c_slow_piano_o,o,m,scales,0.0,3
2197,o/m8_long_pp_o,o,m,long,0.0,3
2198,o/m1_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2199,o/f5_arpeggios_belt_o,o,f,arpeggios,1.0,3
2200,o/m2_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2201,o/f4_long_pp_o,o,f,long,1.0,3
2202,o/f3_scales_c_fast_forte_o,o,f,scales,1.0,3
2203,o/m8_scales_f_slow_piano_o,o,m,scales,0.0,3
2204,o/f3_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2205,o/m6_long_straight_o,o,m,long,0.0,3
2206,o/m1_long_trill_o,o,m,long,0.0,3
2207,o/m9_scales_c_fast_forte_o,o,m,scales,0.0,3
2208,o/m3_scales_breathy_o,o,m,scales,0.0,3
2209,o/m1_scales_f_fast_forte_o,o,m,scales,0.0,3
2210,o/f8_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2211,o/f1_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2212,o/f5_scales_f_slow_piano_o,o,f,scales,1.0,3
2213,o/f7_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2214,o/f2_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2215,o/f7_scales_vocal_fry_o,o,f,scales,1.0,3
2216,o/f6_scales_f_slow_piano_o,o,f,scales,1.0,3
2217,o/m6_arpeggios_belt_o,o,m,arpeggios,0.0,3
2218,o/m4_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2219,o/m5_scales_belt_o,o,m,scales,0.0,3
2220,o/f9_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2221,o/m2_long_straight_o,o,m,long,0.0,3
2222,o/m9_scales_f_fast_forte_o,o,m,scales,0.0,3
2223,o/f9_scales_f_fast_piano_o,o,f,scales,1.0,3
2224,o/m11_scales_f_fast_piano_o,o,m,scales,0.0,3
2225,o/m10_scales_vibrato_o,o,m,scales,0.0,3
2226,o/f8_scales_c_fast_forte_o,o,f,scales,1.0,3
2227,o/m7_long_pp_o,o,m,long,0.0,3
2228,o/m10_long_trill_o,o,m,long,0.0,3
2229,o/m6_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2230,o/f9_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2231,o/m3_long_forte_o,o,m,long,0.0,3
2232,o/m11_scales_lip_trill_o,o,m,scales,0.0,3
2233,o/m9_arpeggios_straight_o,o,m,arpeggios,0.0,3
2234,o/m4_long_straight_o,o,m,long,0.0,3
2235,o/m2_long_trill_o,o,m,long,0.0,3
2236,o/m1_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2237,o/f3_scales_vibrato_o,o,f,scales,1.0,3
2238,o/m3_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2240,o/m9_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2241,o/f3_scales_lip_trill_o,o,f,scales,1.0,3
2242,o/m6_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2243,o/m6_scales_f_fast_piano_o,o,m,scales,0.0,3
2244,o/f9_long_straight_o,o,f,long,1.0,3
2245,o/m8_long_inhaled_o,o,m,long,0.0,3
2246,o/m2_scales_straight_o,o,m,scales,0.0,3
2247,o/m9_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2248,o/m8_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2249,o/m2_long_inhaled_o,o,m,long,0.0,3
2250,o/f2_arepggios_f_fast_piano_o,o,f,arepggios,1.0,3
2251,o/m1_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2252,o/f8_scales_f_fast_piano_o,o,f,scales,1.0,3
2253,o/m7_scales_c_fast_piano_o,o,m,scales,0.0,3
2254,o/m8_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2255,o/m8_arpeggios_belt_o,o,m,arpeggios,0.0,3
2256,o/m2_long_pp_o,o,m,long,0.0,3
2257,o/m6_scales_straight_o,o,m,scales,0.0,3
2258,o/f5_scales_f_fast_forte_o,o,f,scales,1.0,3
2259,o/f9_long_inhaled_o,o,f,long,1.0,3
2260,o/m1_long_straight_o,o,m,long,0.0,3
2261,o/f5_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2262,o/f9_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2263,o/m5_long_pp_o,o,m,long,0.0,3
2264,o/m3_long_pp_o,o,m,long,0.0,3
2265,o/f5_long_trill_o,o,f,long,1.0,3
2266,o/m7_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2267,o/f6_long_trillo_o,o,f,long,1.0,3
2268,o/f7_scales_c_fast_forte_o,o,f,scales,1.0,3
2269,o/m5_scales_c_slow_piano_o,o,m,scales,0.0,3
2270,o/m2_long_messa_o,o,m,long,0.0,3
2271,o/m11_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2272,o/m1_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2273,o/f7_scales_f_slow_piano_o,o,f,scales,1.0,3
2274,o/m6_scales_f_slow_forte_o,o,m,scales,0.0,3
2275,o/m2_scales_c_slow_piano_o,o,m,scales,0.0,3
2276,o/m2_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2277,o/m1_arpeggios_vocal_fry_o,o,m,arpeggios,0.0,3
2278,o/f5_long_pp_o,o,f,long,1.0,3
2279,o/m1_long_forte_o,o,m,long,0.0,3
2280,o/m8_scales_c_fast_piano_o,o,m,scales,0.0,3
2281,o/m4_arpeggios_straight_o,o,m,arpeggios,0.0,3
2282,o/f5_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2283,o/m4_long_pp_o,o,m,long,0.0,3
2284,o/m9_long_forte_o,o,m,long,0.0,3
2285,o/m7_scales_c_slow_forte_o,o,m,scales,0.0,3
2286,o/f6_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2287,o/f3_long_forte_o,o,f,long,1.0,3
2288,o/f5_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2289,o/m2_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2290,o/m10_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2291,o/f6_long_straight_o,o,f,long,1.0,3
2292,o/f7_arpeggios_f_fast_piano_o,o,f,arpeggios,1.0,3
2293,o/f6_scales_c_slow_forte_o,o,f,scales,1.0,3
2294,o/m11_long_trillo_o,o,m,long,0.0,3
2295,o/m10_scales_c_slow_piano_o,o,m,scales,0.0,3
2296,o/m10_scales_lip_trill_o,o,m,scales,0.0,3
2297,o/m4_long_trill_o,o,m,long,0.0,3
2298,o/m9_scales_f_fast_piano_o,o,m,scales,0.0,3
2299,o/m2_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2300,o/m9_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2301,o/f4_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2302,o/m8_scales_f_fast_piano_o,o,m,scales,0.0,3
2303,o/f3_long_straight_o,o,f,long,1.0,3
2304,o/f1_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2305,o/f2_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2306,o/f7_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2307,o/f4_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2308,o/m1_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2309,o/f3_scales_f_slow_piano_o,o,f,scales,1.0,3
2310,o/m9_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2311,o/f3_scales_f_fast_piano_o,o,f,scales,1.0,3
2312,o/m10_arpeggios_straight_o,o,m,arpeggios,0.0,3
2313,o/m2_scales_belt_o,o,m,scales,0.0,3
2314,o/m6_scales_c_slow_forte_o,o,m,scales,0.0,3
2315,o/f8_scales_breathy_o,o,f,scales,1.0,3
2316,o/m9_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2317,o/f8_scales_f_slow_piano_o,o,f,scales,1.0,3
2318,o/m8_long_forte_o,o,m,long,0.0,3
2319,o/m7_long_messa_o,o,m,long,0.0,3
2320,o/m7_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2321,o/m2_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2322,o/f6_long_forte_o,o,f,long,1.0,3
2323,o/m5_long_messa_o,o,m,long,0.0,3
2324,o/f7_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2325,o/f7_scales_c_fast_piano_o,o,f,scales,1.0,3
2326,o/m8_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2327,o/m3_scales_straight_o,o,m,scales,0.0,3
2328,o/f1_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2329,o/f9_scales_belt_o,o,f,scales,1.0,3
2330,o/m3_scales_belt_o,o,m,scales,0.0,3
2331,o/m7_scales_f_fast_forte_o,o,m,scales,0.0,3
2332,o/m2_scales_f_slow_forte_o,o,m,scales,0.0,3
2333,o/f3_scales_vocal_fry_o,o,f,scales,1.0,3
2334,o/f2_scales_c_fast_piano_o,o,f,scales,1.0,3
2335,o/f1_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2336,o/m7_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2337,o/m5_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2338,o/m8_scales_f_fast_forte_o,o,m,scales,0.0,3
2339,o/f2_long_pp_o,o,f,long,1.0,3
2340,o/m6_scales_vocal_fry_o,o,m,scales,0.0,3
2341,o/f3_scales_c_fast_piano_o,o,f,scales,1.0,3
2342,o/m9_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2343,o/f5_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2344,o/f8_arpeggios_belt_o,o,f,arpeggios,1.0,3
2345,o/m5_long_inhaled_o,o,m,long,0.0,3
2346,o/f9_long_forte_o,o,f,long,1.0,3
2347,o/f6_long_pp_o,o,f,long,1.0,3
2348,o/m9_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2349,o/m3_scales_f_slow_piano_o,o,m,scales,0.0,3
2350,o/m9_arpeggios_belt_o,o,m,arpeggios,0.0,3
2351,o/m4_scales_vocal_fry_o,o,m,scales,0.0,3
2352,o/m9_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2353,o/m5_scales_f_slow_piano_o,o,m,scales,0.0,3
2354,o/m5_arpeggios_f_fast_forte_o,o,m,arpeggios,0.0,3
2355,o/m4_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2356,o/m5_scales_vocal_fry_o,o,m,scales,0.0,3
2357,o/m3_long_messa_o,o,m,long,0.0,3
2358,o/m6_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2359,o/m5_scales_f_fast_forte_o,o,m,scales,0.0,3
2360,o/m10_scales_c_fast_forte_o,o,m,scales,0.0,3
2361,o/m5_arpeggios_c_fast_forte_o,o,m,arpeggios,0.0,3
2362,o/m6_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2363,o/f6_long_trill_o,o,f,long,1.0,3
2364,o/f7_scales_f_fast_piano_o,o,f,scales,1.0,3
2365,o/f9_scales_c_fast_piano_o,o,f,scales,1.0,3
2366,o/f1_scales_breathy_o,o,f,scales,1.0,3
2367,o/f5_scales_lip_trill_o,o,f,scales,1.0,3
2368,o/f9_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2369,o/f9_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2370,o/m11_long_messa_o,o,m,long,0.0,3
2371,o/f5_scales_straight_o,o,f,scales,1.0,3
2372,o/f3_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2373,o/f9_scales_f_fast_forte_o,o,f,scales,1.0,3
2374,o/m7_scales_belt_o,o,m,scales,0.0,3
2375,o/m11_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2376,o/f3_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2377,o/m11_long_trill_o,o,m,long,0.0,3
2378,o/m9_long_pp_o,o,m,long,0.0,3
2379,o/m7_scales_vibrato_o,o,m,scales,0.0,3
2380,o/f6_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2381,o/m7_scales_f_slow_forte_o,o,m,scales,0.0,3
2382,o/m6_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2383,o/f7_long_straight_o,o,f,long,1.0,3
2384,o/m3_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2385,o/m3_long_trill_o,o,m,long,0.0,3
2386,o/f6_long_messa_o,o,f,long,1.0,3
2387,o/f3_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2388,o/f4_arpeggios_f_fast_forte_o,o,f,arpeggios,1.0,3
2389,o/m6_long_pp_o,o,m,long,0.0,3
2390,o/m8_long_messa_o,o,m,long,0.0,3
2391,o/m6_long_trillo_o,o,m,long,0.0,3
2392,o/m6_scales_c_slow_piano_o,o,m,scales,0.0,3
2393,o/m1_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2394,o/m1_long_trillo_o,o,m,long,0.0,3
2395,o/m6_long_forte_o,o,m,long,0.0,3
2396,o/m8_arpeggios_vibrato_o,o,m,arpeggios,0.0,3
2397,o/m2_scales_f_fast_piano_o,o,m,scales,0.0,3
2398,o/f2_arepggios_c_fast_forte_o,o,f,arepggios,1.0,3
2399,o/f7_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2400,o/m9_long_trill_o,o,m,long,0.0,3
2401,o/m5_scales_lip_trill_o,o,m,scales,0.0,3
2402,o/m4_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2403,o/m11_long_forte_o,o,m,long,0.0,3
2404,o/f2_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2405,o/m7_arpeggios_f_fast_piano_o,o,m,arpeggios,0.0,3
2406,o/f1_long_messa_o,o,f,long,1.0,3
2407,o/f2_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2408,o/f2_scales_c_slow_piano_o,o,f,scales,1.0,3
2409,o/f6_scales_f_fast_forte_o,o,f,scales,1.0,3
2410,o/f4_long_inhaled_o,o,f,long,1.0,3
2411,o/m11_long_pp_o,o,m,long,0.0,3
2412,o/f2_scales_f_slow_piano_o,o,f,scales,1.0,3
2413,o/m5_arpeggios_belt_o,o,m,arpeggios,0.0,3
2414,o/f7_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2415,o/m1_scales_breathy_o,o,m,scales,0.0,3
2416,o/f2_scales_vibrato_o,o,f,scales,1.0,3
2417,o/m11_scales_f_slow_forte_o,o,m,scales,0.0,3
2418,o/f2_arepggios_c_fast_piano_o,o,f,arepggios,1.0,3
2419,o/f9_scales_c_slow_piano_o,o,f,scales,1.0,3
2420,o/m8_arpeggios_lip_trill_o,o,m,arpeggios,0.0,3
2421,o/m5_scales_straight_o,o,m,scales,0.0,3
2422,o/f8_long_trillo_o,o,f,long,1.0,3
2423,o/m2_arpeggios_c_slow_forte_o,o,m,arpeggios,0.0,3
2424,o/f7_scales_vibrato_o,o,f,scales,1.0,3
2425,o/f8_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2426,o/m10_scales_c_slow_forte_o,o,m,scales,0.0,3
2427,o/f5_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2428,o/f5_long_forte_o,o,f,long,1.0,3
2429,o/m5_scales_f_slow_forte_o,o,m,scales,0.0,3
2430,o/f3_long_messa_o,o,f,long,1.0,3
2431,o/m1_scales_vibrato_o,o,m,scales,0.0,3
2432,o/m4_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2433,o/m8_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2434,o/m3_scales_f_slow_forte_o,o,m,scales,0.0,3
2435,o/f4_long_messa_o,o,f,long,1.0,3
2436,o/f4_scales_vocal_fry_o,o,f,scales,1.0,3
2437,o/m1_scales_f_slow_piano_o,o,m,scales,0.0,3
2438,o/m5_arpeggios_f_slow_forte_o,o,m,arpeggios,0.0,3
2439,o/m2_scales_c_fast_piano_o,o,m,scales,0.0,3
2440,o/m9_scales_straight_o,o,m,scales,0.0,3
2441,o/f2_long_straight_o,o,f,long,1.0,3
2442,o/f4_scales_lip_trill_o,o,f,scales,1.0,3
2443,o/f3_scales_f_fast_forte_o,o,f,scales,1.0,3
2444,o/f7_scales_lip_trill_o,o,f,scales,1.0,3
2445,o/m2_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2446,o/f2_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2447,o/f3_scales_c_slow_piano_o,o,f,scales,1.0,3
2448,o/f2_arpeggios_c_slow_piano_o,o,f,arpeggios,1.0,3
2449,o/f1_scales_f_fast_forte_o,o,f,scales,1.0,3
2450,o/m4_scales_vibrato_o,o,m,scales,0.0,3
2451,o/m8_scales_c_slow_piano_o,o,m,scales,0.0,3
2452,o/f1_arpeggios_lip_trill_o,o,f,arpeggios,1.0,3
2453,o/m4_scales_belt_o,o,m,scales,0.0,3
2454,o/m6_long_inhaled_o,o,m,long,0.0,3
2455,o/f4_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2456,o/f6_scales_c_slow_piano_o,o,f,scales,1.0,3
2457,o/m7_scales_lip_trill_o,o,m,scales,0.0,3
2458,o/f5_long_messa_o,o,f,long,1.0,3
2459,o/f5_arpeggios_c_fast_piano_o,o,f,arpeggios,1.0,3
2460,o/f3_arpeggios_c_slow_forte_o,o,f,arpeggios,1.0,3
2461,o/m7_scales_f_fast_piano_o,o,m,scales,0.0,3
2462,o/f5_scales_c_slow_forte_o,o,f,scales,1.0,3
2463,o/m9_scales_f_slow_piano_o,o,m,scales,0.0,3
2464,o/f6_scales_belt_o,o,f,scales,1.0,3
2465,o/f6_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2466,o/f1_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2467,o/m5_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2468,o/m10_scales_belt_o,o,m,scales,0.0,3
2469,o/m1_long_pp_o,o,m,long,0.0,3
2471,o/f5_scales_c_slow_piano_o,o,f,scales,1.0,3
2472,o/m7_arpeggios_c_fast_piano_o,o,m,arpeggios,0.0,3
2473,o/m3_scales_lip_trill_o,o,m,scales,0.0,3
2474,o/f1_scales_c_slow_forte_o,o,f,scales,1.0,3
2475,o/m6_long_trill_o,o,m,long,0.0,3
2476,o/m10_scales_f_slow_forte_o,o,m,scales,0.0,3
2477,o/m9_scales_vocal_fry_o,o,m,scales,0.0,3
2478,o/f3_arpeggios_c_fast_forte_o,o,f,arpeggios,1.0,3
2479,o/m6_arpeggios_f_slow_piano_o,o,m,arpeggios,0.0,3
2480,o/f7_long_trill_o,o,f,long,1.0,3
2481,o/f2_long_forte_o,o,f,long,1.0,3
2482,o/f7_scales_c_slow_forte_o,o,f,scales,1.0,3
2483,o/m4_arpeggios_breathy_o,o,m,arpeggios,0.0,3
2484,o/f8_arpeggios_vocal_fry_o,o,f,arpeggios,1.0,3
2485,o/m4_arpeggios_c_slow_piano_o,o,m,arpeggios,0.0,3
2486,o/f8_long_pp_o,o,f,long,1.0,3
2487,o/m4_arpeggios_belt_o,o,m,arpeggios,0.0,3
2488,o/m8_scales_lip_trill_o,o,m,scales,0.0,3
2489,o/m4_long_messa_o,o,m,long,0.0,3
2490,o/f5_long_inhaled_o,o,f,long,1.0,3
2491,o/m10_long_straight_o,o,m,long,0.0,3
2492,o/m2_scales_vibrato_o,o,m,scales,0.0,3
2493,o/m1_long_messa_o,o,m,long,0.0,3
2494,o/f1_arpeggios_breathy_o,o,f,arpeggios,1.0,3
2495,o/m2_scales_f_fast_forte_o,o,m,scales,0.0,3
2496,o/m5_scales_vibrato_o,o,m,scales,0.0,3
2497,o/f6_arpeggios_f_slow_piano_o,o,f,arpeggios,1.0,3
2498,o/m4_scales_f_slow_piano_o,o,m,scales,0.0,3
2499,o/f1_scales_c_fast_piano_o,o,f,scales,1.0,3
2500,o/f7_long_messa_o,o,f,long,1.0,3
2501,o/f6_arpeggios_f_slow_forte_o,o,f,arpeggios,1.0,3
2502,o/m9_scales_vibrato_o,o,m,scales,0.0,3
2503,o/m5_scales_breathy_o,o,m,scales,0.0,3
2504,o/f9_arpeggios_vibrato_o,o,f,arpeggios,1.0,3
2505,o/f2_long_trillo_o,o,f,long,1.0,3
2506,o/m10_scales_f_fast_forte_o,o,m,scales,0.0,3
2507,o/m1_scales_c_slow_piano_o,o,m,scales,0.0,3
2508,o/m11_scales_breathy_o,o,m,scales,0.0,3
2509,o/f1_scales_vibrato_o,o,f,scales,1.0,3
